1525853743,24381.00,74.00,17941
1525853752,24381.00,74.00,17950
1525853764,24380.00,73.00,17955
1525853773,24379.00,72.00,17967
1525853779,24380.00,73.00,17970
1525853809,24382.00,75.00,17973
1525853828,24382.00,75.00,17982
1525853847,24386.00,79.00,17985
1525853848,24385.00,78.00,17986
1525853874,24386.00,79.00,17988
1525853887,24387.00,80.00,17993
1525853897,24386.00,79.00,17995
1525853908,24388.00,81.00,18006
1525853931,24390.00,83.00,18013
1525853942,24391.00,84.00,18019
1525853949,24391.00,84.00,18020
1525853964,24390.00,83.00,18040
1525853972,24389.00,82.00,18042
1525854005,24387.00,80.00,18074
1525854029,24388.00,81.00,18076
1525854037,24388.00,81.00,18079
1525854050,24387.00,80.00,18089
1525854053,24386.00,79.00,18091
1525854072,24389.00,82.00,18096
1525854083,24389.00,82.00,18108
1525854089,24390.00,83.00,18119
1525854105,24393.00,86.00,18142
1525854114,24394.00,87.00,18158
1525854125,24395.00,88.00,18171
1525854138,24399.00,92.00,18211
1525854149,24398.00,91.00,18273
1525854160,24398.00,91.00,18307
1525854171,24398.00,91.00,18317
1525854181,24397.00,90.00,18325
1525854192,24399.00,92.00,18332
1525854203,24397.00,90.00,18341
1525854212,24397.00,90.00,18343
1525854226,24396.00,89.00,18354
1525854233,24395.00,88.00,18364
1525854257,24395.00,88.00,18374
1525854271,24397.00,90.00,18381
1525854281,24399.00,92.00,18389
1525854289,24399.00,92.00,18391
1525854303,24397.00,90.00,18399
1525854312,24396.00,89.00,18407
1525854324,24397.00,90.00,18409
1525854334,24396.00,89.00,18410
1525854356,24395.00,88.00,18416
1525854389,24396.00,89.00,18428
1525854400,24394.00,87.00,18443
1525854410,24394.00,87.00,18445
1525854421,24395.00,88.00,18448
1525854429,24395.00,88.00,18472
1525854439,24394.00,87.00,18474
1525854449,24394.00,87.00,18489
1525854463,24393.00,86.00,18491
1525854470,24393.00,86.00,18500
1525854483,24391.00,84.00,18517
1525854495,24394.00,87.00,18536
1525854506,24393.00,86.00,18546
1525854515,24393.00,86.00,18548
1525854528,24394.00,87.00,18549
1525854539,24394.00,87.00,18557
1525854550,24396.00,89.00,18565
1525854556,24395.00,88.00,18568
1525854569,24394.00,87.00,18574
1525854579,24395.00,88.00,18575
1525854592,24395.00,88.00,18581
1525854605,24392.00,85.00,18591
1525854613,24391.00,84.00,18614
1525854626,24391.00,84.00,18621
1525854646,24390.00,83.00,18631
1525854658,24393.00,86.00,18636
1525854669,24393.00,86.00,18637
1525854673,24392.00,85.00,18639
1525854685,24393.00,86.00,18643
1525854698,24394.00,87.00,18645
1525854725,24393.00,86.00,18650
1525854726,24393.00,86.00,18651
1525854743,24392.00,85.00,18652
1525854775,24392.00,85.00,18660
1525854801,24395.00,88.00,18668
1525854831,24398.00,91.00,18685
1525854845,24397.00,90.00,18707
1525854856,24397.00,90.00,18714
1525854865,24396.00,89.00,18729
1525854876,24396.00,89.00,18759
1525854884,24396.00,89.00,18766
1525854898,24397.00,90.00,18786
1525854911,24402.00,95.00,18869
1525854920,24402.00,95.00,18901
1525854928,24401.00,94.00,18927
1525854941,24400.00,93.00,18930
1525854952,24398.00,91.00,18937
1525854963,24399.00,92.00,18940
1525854965,24399.00,92.00,18941
1525854987,24399.00,92.00,18946
1525854995,24397.00,90.00,18950
1525855009,24398.00,91.00,18952
1525855020,24400.00,93.00,18966
1525855025,24400.00,93.00,18974
1525855040,24401.00,94.00,18980
1525855051,24399.00,92.00,18993
1525855062,24395.00,88.00,19019
1525855072,24397.00,90.00,19029
1525855082,24396.00,89.00,19038
1525855089,24395.00,88.00,19039
1525855105,24396.00,89.00,19041
1525855115,24396.00,89.00,19042
1525855120,24394.00,87.00,19047
1525855134,24393.00,86.00,19074
1525855150,24392.00,85.00,19076
1525855161,24394.00,87.00,19083
1525855181,24395.00,88.00,19087
1525855204,24393.00,86.00,19092
1525855218,24395.00,88.00,19097
1525855222,24395.00,88.00,19100
1525855239,24397.00,90.00,19112
1525855248,24396.00,89.00,19128
1525855270,24393.00,86.00,19133
1525855290,24395.00,88.00,19135
1525855307,24394.00,87.00,19137
1525855311,24395.00,88.00,19138
1525855324,24395.00,88.00,19142
1525855347,24391.00,84.00,19154
1525855359,24392.00,85.00,19161
1525855369,24393.00,86.00,19168
1525855383,24396.00,89.00,19178
1525855402,24396.00,89.00,19179
1525855416,24398.00,91.00,19184
1525855422,24398.00,91.00,19185
1525855435,24399.00,92.00,19188
1525855447,24401.00,94.00,19197
1525855455,24399.00,92.00,19204
1525855463,24402.00,95.00,19208
1525855479,24402.00,95.00,19213
1525855488,24401.00,94.00,19222
1525855502,24399.00,92.00,19242
1525855511,24399.00,92.00,19244
1525855535,24399.00,92.00,19253
1525855536,24399.00,92.00,19258
1525855574,24399.00,92.00,19262
1525855584,24399.00,92.00,19263
1525855599,24404.00,97.00,19303
1525855610,24405.00,98.00,19324
1525855621,24409.00,102.00,19369
1525855633,24415.00,108.00,19398
1525855642,24428.00,121.00,19953
1525855655,24431.00,124.00,20024
1525855666,24432.00,125.00,20086
1525855676,24436.00,129.00,20180
1525855687,24429.00,122.00,20233
1525855698,24430.00,123.00,20261
1525855708,24428.00,121.00,20283
1525855720,24428.00,121.00,20289
1525855727,24428.00,121.00,20290
1525855741,24427.00,120.00,20299
1525855750,24428.00,121.00,20315
1525855762,24428.00,121.00,20324
1525855766,24429.00,122.00,20328
1525855785,24427.00,120.00,20336
1525855795,24429.00,122.00,20344
