1525853736,2677.25,7.00,65304
1525853752,2677.50,7.25,65359
1525853756,2677.50,7.25,65361
1525853775,2677.50,7.25,65418
1525853784,2677.25,7.00,65422
1525853794,2677.50,7.25,65428
1525853805,2677.50,7.25,65457
1525853816,2677.75,7.50,65459
1525853833,2678.00,7.75,65475
1525853842,2678.00,7.75,65499
1525853877,2677.75,7.50,65501
1525853885,2677.75,7.50,65519
1525853899,2678.00,7.75,65542
1525853908,2678.00,7.75,65610
1525853918,2678.00,7.75,65620
1525853931,2678.25,8.00,65661
1525853940,2678.50,8.25,65662
1525853951,2678.25,8.00,65672
1525853962,2678.50,8.25,65749
1525853973,2678.50,8.25,65771
1525853977,2678.50,8.25,65776
1525854006,2678.50,8.25,65947
1525854012,2678.50,8.25,66060
1525854022,2678.25,8.00,66072
1525854037,2678.25,8.00,66104
1525854050,2678.25,8.00,66127
1525854058,2678.00,7.75,66165
1525854068,2678.25,8.00,66199
1525854080,2678.25,8.00,66248
1525854089,2678.75,8.50,66282
1525854104,2678.75,8.50,66330
1525854115,2679.00,8.75,66377
1525854123,2679.00,8.75,66445
1525854138,2679.25,9.00,66738
1525854147,2679.50,9.25,67075
1525854155,2679.25,9.00,67145
1525854168,2679.00,8.75,67158
1525854176,2679.25,9.00,67216
1525854192,2679.25,9.00,67243
1525854222,2679.00,8.75,67293
1525854234,2678.75,8.50,67356
1525854246,2679.00,8.75,67361
1525854258,2679.00,8.75,67482
1525854261,2679.00,8.75,67488
1525854278,2679.25,9.00,67512
1525854281,2679.25,9.00,67540
1525854301,2679.25,9.00,67589
1525854309,2679.00,8.75,67611
1525854316,2679.00,8.75,67628
1525854334,2679.00,8.75,67643
1525854340,2679.25,9.00,67645
1525854366,2679.00,8.75,67651
1525854386,2679.00,8.75,67664
1525854397,2679.00,8.75,67694
1525854410,2679.00,8.75,67700
1525854429,2679.00,8.75,67798
1525854438,2678.75,8.50,67802
1525854449,2678.75,8.50,67910
1525854457,2678.75,8.50,67929
1525854470,2678.75,8.50,67975
1525854483,2678.50,8.25,68099
1525854494,2679.00,8.75,68154
1525854506,2678.75,8.50,68213
1525854517,2678.75,8.50,68227
1525854525,2679.00,8.75,68228
1525854537,2678.75,8.50,68231
1525854548,2679.00,8.75,68248
1525854558,2679.00,8.75,68273
1525854569,2678.75,8.50,68294
1525854574,2678.75,8.50,68297
1525854592,2679.00,8.75,68300
1525854602,2678.75,8.50,68338
1525854613,2678.50,8.25,68422
1525854622,2678.25,8.00,68444
1525854627,2678.50,8.25,68445
1525854657,2678.50,8.25,68458
1525854662,2678.50,8.25,68460
1525854686,2678.75,8.50,68510
1525854698,2679.00,8.75,68559
1525854725,2678.75,8.50,68583
1525854737,2678.75,8.50,68606
1525854761,2678.75,8.50,68608
1525854775,2678.75,8.50,68641
1525854780,2678.75,8.50,68642
1525854798,2678.75,8.50,68643
1525854810,2679.00,8.75,68678
1525854820,2679.00,8.75,68679
1525854832,2679.25,9.00,68767
1525854841,2679.50,9.25,68843
1525854847,2679.50,9.25,68849
1525854865,2679.25,9.00,68857
1525854872,2679.50,9.25,68872
1525854886,2679.25,9.00,68873
1525854897,2679.75,9.50,68937
1525854909,2680.00,9.75,69029
1525854919,2680.00,9.75,69672
1525854929,2679.75,9.50,69907
1525854933,2679.50,9.25,69919
1525854946,2679.50,9.25,69928
1525854963,2679.75,9.50,69939
1525854966,2679.75,9.50,69942
1525854982,2679.50,9.25,69944
1525854990,2679.75,9.50,69959
1525855004,2679.50,9.25,69963
1525855017,2679.75,9.50,69973
1525855027,2680.00,9.75,69985
1525855040,2680.00,9.75,69997
1525855051,2679.75,9.50,70075
1525855058,2679.25,9.00,70174
1525855072,2679.50,9.25,70192
1525855074,2679.50,9.25,70212
1525855093,2679.50,9.25,70214
1525855097,2679.50,9.25,70218
1525855115,2679.50,9.25,70257
1525855120,2679.25,9.00,70303
1525855137,2679.00,8.75,70465
1525855144,2679.00,8.75,70483
1525855158,2679.00,8.75,70588
1525855172,2679.25,9.00,70590
1525855181,2679.25,9.00,70610
1525855195,2679.25,9.00,70622
1525855206,2679.00,8.75,70649
1525855215,2679.25,9.00,70690
1525855222,2679.25,9.00,70712
1525855231,2679.50,9.25,70713
1525855248,2679.25,9.00,70796
1525855252,2679.25,9.00,70809
1525855269,2679.25,9.00,70810
1525855280,2679.25,9.00,70820
1525855291,2679.00,8.75,70852
1525855311,2679.25,9.00,70868
1525855326,2679.25,9.00,70895
1525855346,2679.00,8.75,70980
1525855358,2678.75,8.50,71085
1525855369,2678.75,8.50,71109
1525855380,2679.00,8.75,71130
1525855413,2679.25,9.00,71146
1525855424,2679.50,9.25,71165
1525855435,2679.50,9.25,71178
1525855440,2679.50,9.25,71181
1525855449,2679.75,9.50,71187
1525855474,2679.75,9.50,71219
1525855487,2679.75,9.50,71261
1525855498,2679.50,9.25,71317
1525855506,2679.50,9.25,71327
1525855532,2679.50,9.25,71331
1525855536,2679.50,9.25,71355
1525855553,2679.50,9.25,71357
1525855579,2679.75,9.50,71358
1525855597,2680.25,10.00,71564
1525855609,2680.25,10.00,71632
1525855621,2681.00,10.75,72036
1525855631,2681.00,10.75,72140
1525855642,2681.75,11.50,73753
1525855651,2681.75,11.50,73996
1525855663,2682.00,11.75,74251
1525855675,2682.50,12.25,74458
1525855685,2682.25,12.00,74587
1525855696,2682.25,12.00,74685
1525855707,2682.25,12.00,74785
1525855716,2682.25,12.00,74787
1525855721,2682.00,11.75,74790
1525855737,2682.00,11.75,74797
1525855750,2682.00,11.75,74895
1525855755,2682.00,11.75,74927
1525855762,2682.00,11.75,74956
1525855784,2681.75,11.50,74959
1525855794,2682.00,11.75,74985
