1526074683,24810.00,24692.00,146145
1526074683,24810.00,24692.00,146145
1526074858,24810.00,24692.00,146145
1526074683,24810.00,24692.00,146145
1526074683,24810.00,24692.00,146145
1526232628,24810.00,24692.00,146145
1526232628,24810.00,24692.00,146145
1526234588,24810.00,24823.00,146145
1526248807,24856.00,24823.00,273
1526248819,24861.00,24823.00,351
1526248830,24876.00,24823.00,483
1526248841,24879.00,24823.00,636
1526248852,24884.00,24823.00,771
1526248863,24884.00,24823.00,940
1526248874,24883.00,24823.00,1025
1526248885,24888.00,24823.00,1086
1526248894,24885.00,24823.00,1090
1526248908,24887.00,24823.00,1118
1526248919,24884.00,24823.00,1132
1526248931,24882.00,24823.00,1165
1526248941,24888.00,24823.00,1206
1526248952,24886.00,24823.00,1223
1526248963,24885.00,24823.00,1264
1526248974,24884.00,24823.00,1286
1526248983,24882.00,24823.00,1290
1526248997,24886.00,24823.00,1295
1526249016,24883.00,24823.00,1300
1526249026,24883.00,24823.00,1303
1526249036,24880.00,24823.00,1315
1526249051,24877.00,24823.00,1316
1526249060,24882.00,24823.00,1326
1526249072,24883.00,24823.00,1333
1526249106,24877.00,24823.00,1336
1526249108,24877.00,24823.00,1337
1526249128,24877.00,24823.00,1344
1526249140,24877.00,24823.00,1349
1526249150,24879.00,24823.00,1369
1526249161,24882.00,24823.00,1399
1526249170,24878.00,24823.00,1426
1526249181,24884.00,24823.00,1451
1526249194,24879.00,24823.00,1463
1526249205,24881.00,24823.00,1472
1526249225,24882.00,24823.00,1475
1526249239,24885.00,24823.00,1518
1526249258,24884.00,24823.00,1523
1526249269,24880.00,24823.00,1539
1526249283,24882.00,24823.00,1541
1526249295,24885.00,24823.00,1549
1526249299,24883.00,24823.00,1552
1526249314,24884.00,24823.00,1553
1526249327,24882.00,24823.00,1556
1526249335,24884.00,24823.00,1558
1526249348,24883.00,24823.00,1560
1526249357,24883.00,24823.00,1575
1526249374,24882.00,24823.00,1583
1526249386,24883.00,24823.00,1597
1526249392,24885.00,24823.00,1599
1526249399,24885.00,24823.00,1600
1526249418,24884.00,24823.00,1603
1526249425,24885.00,24823.00,1604
1526249437,24883.00,24823.00,1612
1526249448,24885.00,24823.00,1621
1526249460,24883.00,24823.00,1627
1526249475,24883.00,24823.00,1646
1526249488,24883.00,24823.00,1677
1526249497,24883.00,24823.00,1687
1526249509,24883.00,24823.00,1691
1526249520,24883.00,24823.00,1693
1526249530,24884.00,24823.00,1694
1526249543,24885.00,24823.00,1743
1526249558,24885.00,24823.00,1744
1526249576,24885.00,24823.00,1746
1526249590,24885.00,24823.00,1747
1526249607,24886.00,24823.00,1748
1526249625,24886.00,24823.00,1754
1526249635,24887.00,24823.00,1759
1526249645,24888.00,24823.00,1761
1526249659,24887.00,24823.00,1763
1526249670,24886.00,24823.00,1775
1526249695,24884.00,24823.00,1777
1526249705,24885.00,24823.00,1778
1526249724,24886.00,24823.00,1791
1526249739,24887.00,24823.00,1807
1526249745,24886.00,24823.00,1809
1526249760,24887.00,24823.00,1812
1526249762,24887.00,24823.00,1813
1526249782,24889.00,24823.00,1817
1526249795,24891.00,24823.00,1824
1526249805,24891.00,24823.00,1829
1526249816,24893.00,24823.00,1838
1526249826,24893.00,24823.00,1841
1526249838,24893.00,24823.00,1851
1526249850,24893.00,24823.00,1852
1526249863,24891.00,24823.00,1867
1526249869,24889.00,24823.00,1868
1526249887,24890.00,24823.00,1869
1526249911,24888.00,24823.00,1874
1526249930,24889.00,24823.00,1886
1526249931,24887.00,24823.00,1888
1526249944,24887.00,24823.00,1889
1526249973,24888.00,24823.00,1899
1526249977,24888.00,24823.00,1900
1526249993,24886.00,24823.00,1901
1526249999,24886.00,24823.00,1903
1526250019,24887.00,24823.00,1906
1526250028,24886.00,24823.00,1908
1526250058,24886.00,24823.00,1909
1526250076,24886.00,24823.00,1910
1526250084,24885.00,24823.00,1913
1526250098,24883.00,24823.00,1928
1526250111,24884.00,24823.00,1931
1526250116,24884.00,24823.00,1932
1526250133,24884.00,24823.00,1980
1526250143,24884.00,24823.00,1983
1526250148,24883.00,24823.00,1985
1526250165,24884.00,24823.00,1993
1526250209,24885.00,24823.00,2005
1526250240,24885.00,24823.00,2006
1526250259,24885.00,24823.00,2010
1526250279,24884.00,24823.00,2011
1526250311,24887.00,24823.00,2013
1526250322,24885.00,24823.00,2014
1526250329,24887.00,24823.00,2024
1526250358,24887.00,24823.00,2025
1526250379,24886.00,24823.00,2038
1526250390,24885.00,24823.00,2041
1526250394,24885.00,24823.00,2042
1526250405,24889.00,24823.00,2058
1526250429,24887.00,24823.00,2059
1526250447,24888.00,24823.00,2060
1526250500,24885.00,24823.00,2063
1526250557,24887.00,24823.00,2065
1526250568,24888.00,24823.00,2070
1526250572,24885.00,24823.00,2076
1526250584,24887.00,24823.00,2077
1526250599,24886.00,24823.00,2080
1526250623,24888.00,24823.00,2083
1526250634,24887.00,24823.00,2085
1526250649,24888.00,24823.00,2088
1526250675,24887.00,24823.00,2089
1526250706,24886.00,24823.00,2093
1526250718,24884.00,24823.00,2097
1526250737,24886.00,24823.00,2099
1526250750,24884.00,24823.00,2100
1526250762,24884.00,24823.00,2101
1526250777,24883.00,24823.00,2103
1526250788,24883.00,24823.00,2108
